,dt,item_topic,source_topic,age_segment,record_id,visits
421,2019-09-24 18:28:00,Психология,Полезные советы,31-35,1,1
422,2019-09-24 18:28:00,Психология,Полезные советы,45+,1,1
423,2019-09-24 18:28:00,Психология,Россия,26-30,1,1
424,2019-09-24 18:28:00,Психология,Россия,36-40,1,1
425,2019-09-24 18:28:00,Психология,Семейные отношения,31-35,1,1
426,2019-09-24 18:28:00,Психология,Семейные отношения,36-40,1,1
427,2019-09-24 18:28:00,Психология,Семья,18-25,1,1
428,2019-09-24 18:28:00,Психология,Семья,31-35,1,1
429,2019-09-24 18:28:00,Путешествия,Авто,36-40,1,1
430,2019-09-24 18:28:00,Путешествия,Деньги,26-30,1,1
431,2019-09-24 18:28:00,Путешествия,Дети,18-25,1,1
432,2019-09-24 18:28:00,Путешествия,Дети,31-35,1,1
433,2019-09-24 18:28:00,Путешествия,Дети,36-40,1,1
434,2019-09-24 18:28:00,Путешествия,Здоровье,18-25,1,1
435,2019-09-24 18:28:00,Путешествия,Здоровье,26-30,1,1
436,2019-09-24 18:28:00,Путешествия,Знаменитости,18-25,1,2
437,2019-09-24 18:28:00,Путешествия,Искусство,18-25,1,4
438,2019-09-24 18:28:00,Путешествия,Искусство,31-35,1,1
439,2019-09-24 18:28:00,Путешествия,Искусство,36-40,1,1
440,2019-09-24 18:28:00,Путешествия,Искусство,41-45,1,1
441,2019-09-24 18:28:00,Путешествия,История,18-25,1,1
442,2019-09-24 18:28:00,Путешествия,История,36-40,1,1
443,2019-09-24 18:28:00,Путешествия,Кино,31-35,1,1
444,2019-09-24 18:28:00,Путешествия,Кино,45+,1,1
445,2019-09-24 18:28:00,Путешествия,Музыка,18-25,1,1
446,2019-09-24 18:28:00,Путешествия,Музыка,41-45,1,1
447,2019-09-24 18:28:00,Путешествия,Полезные советы,18-25,1,1
448,2019-09-24 18:28:00,Путешествия,Психология,26-30,1,1
449,2019-09-24 18:28:00,Путешествия,Путешествия,26-30,1,1
450,2019-09-24 18:28:00,Путешествия,Ремонт,18-25,1,1
451,2019-09-24 18:28:00,Путешествия,Россия,18-25,1,1
452,2019-09-24 18:28:00,Путешествия,Россия,31-35,1,1
453,2019-09-24 18:28:00,Путешествия,Сад и дача,41-45,1,1
454,2019-09-24 18:28:00,Путешествия,Семейные отношения,18-25,1,1
455,2019-09-24 18:28:00,Путешествия,Семейные отношения,26-30,1,1
456,2019-09-24 18:28:00,Путешествия,Семейные отношения,36-40,1,1
457,2019-09-24 18:28:00,Путешествия,Семейные отношения,45+,1,1
458,2019-09-24 18:28:00,Путешествия,Семья,18-25,1,1
459,2019-09-24 18:28:00,Путешествия,Финансы,26-30,1,1
460,2019-09-24 18:28:00,Рассказы,Деньги,18-25,1,1
461,2019-09-24 18:28:00,Рассказы,Дети,31-35,1,1
462,2019-09-24 18:28:00,Рассказы,Здоровье,36-40,1,1
463,2019-09-24 18:28:00,Рассказы,Знаменитости,18-25,1,1
464,2019-09-24 18:28:00,Рассказы,Знаменитости,26-30,1,1
465,2019-09-24 18:28:00,Рассказы,Знаменитости,36-40,1,1
466,2019-09-24 18:28:00,Рассказы,История,26-30,1,3
467,2019-09-24 18:28:00,Рассказы,История,41-45,1,1
468,2019-09-24 18:28:00,Рассказы,Полезные советы,26-30,1,1
469,2019-09-24 18:28:00,Рассказы,Путешествия,18-25,1,12
470,2019-09-24 18:28:00,Рассказы,Путешествия,26-30,1,4
471,2019-09-24 18:28:00,Рассказы,Путешествия,31-35,1,2
472,2019-09-24 18:28:00,Рассказы,Путешествия,36-40,1,1
473,2019-09-24 18:28:00,Рассказы,Путешествия,41-45,1,2
474,2019-09-24 18:28:00,Рассказы,Путешествия,45+,1,1
475,2019-09-24 18:28:00,Рассказы,Ремонт,26-30,1,1
476,2019-09-24 18:28:00,Рассказы,Россия,18-25,1,1
477,2019-09-24 18:28:00,Рассказы,Россия,31-35,1,1
478,2019-09-24 18:28:00,Рассказы,Сад и дача,41-45,1,1
479,2019-09-24 18:28:00,Рассказы,Семейные отношения,18-25,1,2
480,2019-09-24 18:28:00,Рассказы,Семейные отношения,31-35,1,1
481,2019-09-24 18:28:00,Рассказы,Семья,18-25,1,1
482,2019-09-24 18:28:00,Рассказы,Семья,26-30,1,1
483,2019-09-24 18:28:00,Рассказы,Спорт,26-30,1,1
484,2019-09-24 18:28:00,Россия,Авто,18-25,1,1
485,2019-09-24 18:28:00,Россия,Авто,26-30,1,2
486,2019-09-24 18:28:00,Россия,Авто,31-35,1,1
487,2019-09-24 18:28:00,Россия,Авто,41-45,1,2
488,2019-09-24 18:28:00,Россия,Дети,18-25,1,1
489,2019-09-24 18:28:00,Россия,Знаменитости,18-25,1,1
490,2019-09-24 18:28:00,Россия,Интерьеры,18-25,1,1
491,2019-09-24 18:28:00,Россия,Искусство,31-35,1,1
492,2019-09-24 18:28:00,Россия,История,18-25,1,1
493,2019-09-24 18:28:00,Россия,История,26-30,1,1
494,2019-09-24 18:28:00,Россия,Кино,18-25,1,1
495,2019-09-24 18:28:00,Россия,Кино,26-30,1,1
496,2019-09-24 18:28:00,Россия,Кино,36-40,1,1
497,2019-09-24 18:28:00,Россия,Одежда,18-25,1,1
498,2019-09-24 18:28:00,Россия,Одежда,31-35,1,1
499,2019-09-24 18:28:00,Россия,Полезные советы,18-25,1,2
500,2019-09-24 18:28:00,Россия,Полезные советы,26-30,1,1
501,2019-09-24 18:28:00,Россия,Политика,36-40,1,1
502,2019-09-24 18:28:00,Россия,Путешествия,18-25,1,3
503,2019-09-24 18:28:00,Россия,Путешествия,26-30,1,1
504,2019-09-24 18:28:00,Россия,Путешествия,31-35,1,1
505,2019-09-24 18:28:00,Россия,Ремонт,31-35,1,1
506,2019-09-24 18:28:00,Россия,Россия,26-30,1,2
507,2019-09-24 18:28:00,Россия,Сад и дача,36-40,1,1
508,2019-09-24 18:28:00,Россия,Семейные отношения,18-25,1,1
509,2019-09-24 18:28:00,Россия,Семейные отношения,26-30,1,1
510,2019-09-24 18:28:00,Россия,Семейные отношения,31-35,1,1
511,2019-09-24 18:28:00,Россия,Семейные отношения,36-40,1,1
512,2019-09-24 18:28:00,Россия,Спорт,18-25,1,2
513,2019-09-24 18:28:00,Россия,Спорт,26-30,1,1
514,2019-09-24 18:28:00,Россия,Спорт,31-35,1,1
515,2019-09-24 18:28:00,Россия,Спорт,41-45,1,1
516,2019-09-24 18:28:00,Россия,Финансы,26-30,1,1
517,2019-09-24 18:28:00,Семья,Деньги,18-25,1,2
518,2019-09-24 18:28:00,Семья,Деньги,31-35,1,1
519,2019-09-24 18:28:00,Семья,Еда,18-25,1,3
520,2019-09-24 18:28:00,Семья,Еда,26-30,1,1
521,2019-09-24 18:28:00,Семья,Еда,31-35,1,1
522,2019-09-24 18:28:00,Семья,Здоровье,18-25,1,1
523,2019-09-24 18:28:00,Семья,Знаменитости,18-25,1,3
524,2019-09-24 18:28:00,Семья,Знаменитости,41-45,1,1
525,2019-09-24 18:28:00,Семья,История,18-25,1,1
526,2019-09-24 18:28:00,Семья,Одежда,26-30,1,1
527,2019-09-24 18:28:00,Семья,Полезные советы,18-25,1,2
528,2019-09-24 18:28:00,Семья,Полезные советы,26-30,1,1
529,2019-09-24 18:28:00,Семья,Полезные советы,31-35,1,1
530,2019-09-24 18:28:00,Семья,Полезные советы,36-40,1,1
531,2019-09-24 18:28:00,Семья,Психология,26-30,1,1
532,2019-09-24 18:28:00,Семья,Путешествия,18-25,1,1
533,2019-09-24 18:28:00,Семья,Ремонт,26-30,1,1
534,2019-09-24 18:28:00,Семья,Россия,26-30,1,1
535,2019-09-24 18:28:00,Семья,Россия,36-40,1,1
536,2019-09-24 18:28:00,Семья,Сад и дача,18-25,1,1
537,2019-09-24 18:28:00,Семья,Сделай сам,18-25,1,1
538,2019-09-24 18:28:00,Семья,Семейные отношения,18-25,1,1
539,2019-09-24 18:28:00,Семья,Семейные отношения,31-35,1,2
540,2019-09-24 18:28:00,Семья,Семья,18-25,1,2
541,2019-09-24 18:28:00,Скандалы,Дети,18-25,1,1
542,2019-09-24 18:28:00,Скандалы,Дети,26-30,1,1
543,2019-09-24 18:28:00,Скандалы,Дети,31-35,1,2
544,2019-09-24 18:28:00,Скандалы,Дети,36-40,1,1
545,2019-09-24 18:28:00,Скандалы,Знаменитости,26-30,1,3
546,2019-09-24 18:28:00,Скандалы,Знаменитости,31-35,1,2
547,2019-09-24 18:28:00,Скандалы,Интерьеры,18-25,1,1
548,2019-09-24 18:28:00,Скандалы,Интерьеры,31-35,1,1
549,2019-09-24 18:28:00,Скандалы,История,36-40,1,1
550,2019-09-24 18:28:00,Скандалы,Одежда,18-25,1,1
551,2019-09-24 18:28:00,Скандалы,Одежда,26-30,1,1
552,2019-09-24 18:28:00,Скандалы,Политика,26-30,1,1
553,2019-09-24 18:28:00,Скандалы,Путешествия,31-35,1,1
554,2019-09-24 18:28:00,Скандалы,Путешествия,36-40,1,1
555,2019-09-24 18:28:00,Скандалы,Россия,18-25,1,5
556,2019-09-24 18:28:00,Скандалы,Россия,26-30,1,1
557,2019-09-24 18:28:00,Скандалы,Россия,31-35,1,2
558,2019-09-24 18:28:00,Скандалы,Россия,36-40,1,1
559,2019-09-24 18:28:00,Скандалы,Сделай сам,18-25,1,1
560,2019-09-24 18:28:00,Скандалы,Сделай сам,31-35,1,1
561,2019-09-24 18:28:00,Скандалы,Семейные отношения,18-25,1,1
562,2019-09-24 18:28:00,Скандалы,Семейные отношения,26-30,1,1
563,2019-09-24 18:28:00,Скандалы,Семейные отношения,36-40,1,1
564,2019-09-24 18:28:00,Скандалы,Спорт,18-25,1,1
565,2019-09-24 18:28:00,Скандалы,Технологии,31-35,1,1
566,2019-09-24 18:28:00,Туризм,Еда,18-25,1,1
567,2019-09-24 18:28:00,Туризм,Знаменитости,18-25,1,1
568,2019-09-24 18:28:00,Туризм,Интерьеры,18-25,1,1
569,2019-09-24 18:28:00,Туризм,История,26-30,1,2
570,2019-09-24 18:28:00,Туризм,История,36-40,1,1
571,2019-09-24 18:28:00,Туризм,Кино,26-30,1,1
572,2019-09-24 18:28:00,Туризм,Одежда,26-30,1,1
573,2019-09-24 18:28:00,Туризм,Одежда,31-35,1,1
574,2019-09-24 18:28:00,Туризм,Путешествия,41-45,1,1
575,2019-09-24 18:28:00,Туризм,Ремонт,41-45,1,1
576,2019-09-24 18:28:00,Туризм,Россия,18-25,1,1
577,2019-09-24 18:28:00,Туризм,Россия,31-35,1,1
578,2019-09-24 18:28:00,Туризм,Россия,45+,1,1
579,2019-09-24 18:28:00,Туризм,Сад и дача,18-25,1,1
580,2019-09-24 18:28:00,Туризм,Сад и дача,41-45,1,1
581,2019-09-24 18:28:00,Туризм,Сделай сам,18-25,1,2
582,2019-09-24 18:28:00,Туризм,Семейные отношения,45+,1,1
583,2019-09-24 18:28:00,Туризм,Финансы,18-25,1,1
584,2019-09-24 18:28:00,Шоу,Знаменитости,18-25,1,2
585,2019-09-24 18:28:00,Шоу,История,18-25,1,2
586,2019-09-24 18:28:00,Шоу,Кино,18-25,1,5
587,2019-09-24 18:28:00,Шоу,Кино,31-35,1,2
588,2019-09-24 18:28:00,Шоу,Кино,36-40,1,1
589,2019-09-24 18:28:00,Шоу,Кино,41-45,1,1
590,2019-09-24 18:28:00,Шоу,Одежда,26-30,1,1
591,2019-09-24 18:28:00,Шоу,Одежда,31-35,1,1
592,2019-09-24 18:28:00,Шоу,Семейные отношения,18-25,1,1
593,2019-09-24 18:28:00,Шоу,Семейные отношения,31-35,1,1
594,2019-09-24 18:28:00,Шоу,Семейные отношения,36-40,1,1
595,2019-09-24 18:28:00,Юмор,Здоровье,31-35,1,1
596,2019-09-24 18:28:00,Юмор,История,18-25,1,2
597,2019-09-24 18:28:00,Юмор,История,26-30,1,2
598,2019-09-24 18:28:00,Юмор,История,36-40,1,1
599,2019-09-24 18:28:00,Юмор,Кино,36-40,1,2
600,2019-09-24 18:28:00,Юмор,Одежда,18-25,1,1
601,2019-09-24 18:28:00,Юмор,Одежда,31-35,1,1
602,2019-09-24 18:28:00,Юмор,Одежда,41-45,1,1
603,2019-09-24 18:28:00,Юмор,Полезные советы,18-25,1,1
604,2019-09-24 18:28:00,Юмор,Полезные советы,31-35,1,1
605,2019-09-24 18:28:00,Юмор,Ремонт,31-35,1,1
606,2019-09-24 18:28:00,Юмор,Россия,31-35,1,1
607,2019-09-24 18:28:00,Юмор,Семейные отношения,18-25,1,1
608,2019-09-24 18:28:00,Юмор,Семейные отношения,26-30,1,1
609,2019-09-24 18:28:00,Юмор,Семейные отношения,31-35,1,1
610,2019-09-24 18:28:00,Юмор,Семейные отношения,36-40,1,1
611,2019-09-24 18:28:00,Юмор,Семейные отношения,41-45,1,1
612,2019-09-24 18:28:00,Юмор,Семья,18-25,1,1
613,2019-09-24 18:28:00,Юмор,Спорт,31-35,1,1
614,2019-09-24 18:28:00,Юмор,Спорт,36-40,1,1
615,2019-09-24 18:29:00,Деньги,Авто,26-30,1,1
616,2019-09-24 18:29:00,Деньги,Авто,41-45,1,2
617,2019-09-24 18:29:00,Деньги,Деньги,41-45,1,1
618,2019-09-24 18:29:00,Деньги,Дети,18-25,1,2
619,2019-09-24 18:29:00,Деньги,Еда,18-25,1,2
620,2019-09-24 18:29:00,Деньги,Знаменитости,18-25,1,3
621,2019-09-24 18:29:00,Деньги,Знаменитости,31-35,1,2
622,2019-09-24 18:29:00,Деньги,Знаменитости,36-40,1,3
623,2019-09-24 18:29:00,Деньги,Знаменитости,45+,1,1
624,2019-09-24 18:29:00,Деньги,Интерьеры,18-25,1,1
625,2019-09-24 18:29:00,Деньги,Искусство,36-40,1,1
626,2019-09-24 18:29:00,Деньги,Искусство,45+,1,1
627,2019-09-24 18:29:00,Деньги,История,26-30,1,1
628,2019-09-24 18:29:00,Деньги,Кино,18-25,1,1
629,2019-09-24 18:29:00,Деньги,Кино,26-30,1,2
630,2019-09-24 18:29:00,Деньги,Кино,36-40,1,1
631,2019-09-24 18:29:00,Деньги,Полезные советы,18-25,1,2
632,2019-09-24 18:29:00,Деньги,Полезные советы,26-30,1,1
633,2019-09-24 18:29:00,Деньги,Полезные советы,36-40,1,1
634,2019-09-24 18:29:00,Деньги,Полезные советы,41-45,1,1
635,2019-09-24 18:29:00,Деньги,Полезные советы,45+,1,2
636,2019-09-24 18:29:00,Деньги,Политика,18-25,1,3
637,2019-09-24 18:29:00,Деньги,Политика,26-30,1,1
638,2019-09-24 18:29:00,Деньги,Политика,31-35,1,1
639,2019-09-24 18:29:00,Деньги,Психология,18-25,1,2
640,2019-09-24 18:29:00,Деньги,Психология,36-40,1,1
641,2019-09-24 18:29:00,Деньги,Психология,41-45,1,1
642,2019-09-24 18:29:00,Деньги,Путешествия,18-25,1,1
643,2019-09-24 18:29:00,Деньги,Путешествия,45+,1,1
644,2019-09-24 18:29:00,Деньги,Ремонт,26-30,1,1
